ID,Name,lon,lat
BOF,Arlington/Bollin,-77.01666666666667,38.85
JPN,Arlington/Pentag,-77.05,38.86666666666667
NCF,Network Control,-76.93333333333334,38.85
NES,Sat Analysis Bra,-76.93333333333334,38.85
EVY,Middletown,-75.71666666666667,39.516666666666666
NAE,Astor,-81.63333333333334,29.15
AVO,Avon Park,-81.53333333333333,27.583333333333332
3J2,Blake Plateau,-79.0,31.0
F95,Blountstown,-85.11666666666666,30.483333333333334
CDK,Cedar Key,-83.05,29.133333333333333
2IS,Clewiston,-81.05,26.75
NKL,Fort Walton Beac,-86.9,30.433333333333334
NZX,Harold,-86.88333333333334,30.516666666666666
X51,Homestead,-80.55,25.5
ARS,Largo/Argos Gpc,-82.78333333333333,27.916666666666668
QBL,Hurlbert,-86.65,30.4
QHY,Hurlbert,-86.65,30.4
2R4,Milton,-87.0,30.633333333333333
NFJ,Milton/Choctaw,-86.95,30.516666666666666
NGS,Milton/Santa Ros,-86.93333333333334,30.616666666666667
TNT,Ochopee,-80.9,25.866666666666667
NRQ,Pace,-87.13333333333334,30.616666666666667
PHK,Pahokee,-80.7,26.783333333333335
NBV,Panama City/Nswc,-85.75,30.183333333333334
NUN,Pensacola/Saufle,-87.33333333333333,30.466666666666665
NPI,Pensacola/Site 8,-87.36666666666666,30.55
X21,Titusville/Dunn,-80.83333333333333,28.616666666666667
X59,Valkaria,-80.56666666666666,27.966666666666665
NVI,Wallace,-87.2,30.7
CHN,Wauchula,-81.88333333333334,27.516666666666666
MSC,Atlanta/Wmscr,-84.41666666666667,33.65
MAC,Macon/Downtown,-83.56666666666666,32.81666666666667
MQW,Mc Rae,-82.88333333333334,32.1
MHP,Metter,-82.08333333333333,32.36666666666667
RVJ,Reidsville,-82.15,32.06666666666667
SYV,Sylvester,-83.9,31.55
BXG,Waynesboro,-82.0,33.03333333333333
TZT,Belle Plaine,-92.28333333333333,41.88333333333333
CRZ,Corning,-94.75,41.0
CJJ,Cresco,-92.13333333333334,43.36666666666667
EAG,Eagle Grove,-93.91666666666667,42.71666666666667
EGQ,Emmetsburg,-94.7,43.1
GFZ,Greenfield,-94.45,41.333333333333336
GCT,Guthrie Center,-94.43333333333334,41.68333333333333
IDG,Ida Grove,-95.45,42.333333333333336
EFW,Jefferson,-94.35,42.016666666666666
MEY,Mapleton,-95.8,42.18333333333333
OQW,Maquoketa,-90.73333333333333,42.05
POH,Pocahontas,-94.65,42.75
RRQ,Rock Rapids,-96.18333333333334,43.45
SKI,Sac City,-94.98333333333333,42.38333333333333
ISB,Sibley,-95.76666666666667,43.36666666666667
SOY,Sioux Center,-96.18333333333334,43.13333333333333
AOC,Arco,-113.33333333333333,43.6
U53,Lake,-111.35,44.63333333333333
U76,Mountain Home,-115.73333333333333,43.13333333333333
1U7,Paris,-111.35,42.25
CTK,Canton,-90.06666666666666,40.56666666666667
3CK,Chicago/Lake In,-88.31666666666666,42.2
DTG,Dwight,-88.43333333333334,41.13333333333333
EZI,Kewanee,-89.96666666666667,41.2
PJY,Pinckneyville,-89.36666666666666,37.983333333333334
BFR,Bedford,-86.45,38.833333333333336
CEV,Connersville,-85.13333333333334,39.7
SMD,Fort Wayne/Smith,-85.15,41.15
GFD,Greenfield,-85.73333333333333,39.8
8A4,Indianapolis/Dow,-86.15,39.766666666666666
2R2,Indianapolis/Hen,-86.48333333333333,39.75
UMP,Indianapolis/Met,-86.05,39.93333333333333
JVY,Jeffersonville,-85.73333333333333,38.36666666666667
UWL,New Castle,-85.33333333333333,39.88333333333333
OVO,North Vernon,-85.6,39.05
I76,Peru,-86.15,40.78333333333333
SER,Seymour,-85.9,38.916666666666664
SIV,Sullivan,-87.45,39.11666666666667
TEL,Tell City,-86.7,38.016666666666666
OEA,Vincennes,-87.55,38.68333333333333
IWH,Wabash,-85.8,40.766666666666666
RWN,Winamac,-86.61666666666666,41.1
ANY,Anthony,-98.08333333333333,37.166666666666664
K59,Atchison,-95.18333333333334,39.56666666666667
ADT,Atwood,-101.05,39.833333333333336
RPB,Belleville,-97.66666666666667,39.81666666666667
K61,Beloit,-98.13333333333334,39.46666666666667
CYW,Clay Center,-97.15,39.38333333333333
HRU,Herington,-96.8,38.7
K87,Hiawatha,-95.53333333333333,39.88333333333333
LQR,Larned,-99.08333333333333,38.21666666666667
TKO,Mankato,-98.21666666666667,39.8
MEJ,Meade,-100.35,37.28333333333333
K51,Medicine Lodge A,-98.55,37.266666666666666
K75,Osborne,-98.68333333333334,39.43333333333333
K83,Sabetha,-95.78333333333333,39.9
RCP,Stockton,-99.3,39.35
5K2,Tribune,-101.75,38.45
CEA,Wichita/Cessna,-97.25,37.65
1M9,Cadiz,-87.91666666666667,36.81666666666667
HVC,Hopkinsville,-87.45,36.85
JQD,Hartford,-86.85,37.46666666666667
CPF,Hazard,-83.26666666666667,37.38333333333333
K24,Jamestown,-85.1,37.016666666666666
TWT,Sturgis,-87.95,37.53333333333333
LS3,Amelia,-91.1,29.7
GNI,Grand Isle/Seapl,-89.96666666666667,29.25
HED,Gulf Of Mex Plat,-90.55,27.5
LA9,Intracoastal Cit,-92.16666666666667,29.783333333333335
MKV,Marksville,-92.06666666666666,31.1
SPH,Springhill,-93.41666666666667,32.983333333333334
PMX,Palmer,-72.31666666666666,42.21666666666667
3B0,Southbridge,-72.03333333333333,42.1
ANP,Annapolis,-76.56666666666666,38.95
EDG,Edgewood,-76.28333333333333,39.4
VKX,Friendly,-76.95,38.75
C7H,Station Hotel,-71.0,38.0
BST,Belfast,-69.01666666666667,44.416666666666664
0B1,Bethel,-70.81666666666666,44.43333333333333
BXM,Brunswick,-69.93333333333334,43.9
1B0,Dexter,-69.23333333333333,45.0
59B,Jackman,-70.25,45.63333333333333
LRG,Lincoln,-68.53333333333333,45.36666666666667
MVM,Machias,-67.48333333333333,44.7
OWK,Norridgewock,-69.86666666666666,44.71666666666667
PNN,Princeton,-67.56666666666666,45.2
3B5,Turner,-70.23333333333333,44.18333333333333
BFA,Boyne Falls,-84.91666666666667,45.166666666666664
50D,Crystal Falls,-88.26666666666667,46.016666666666666
2E2,Emmett,-82.78333333333333,42.95
GDW,Gladwin,-84.48333333333333,43.96666666666667
HLM,Holland/Township,-86.16666666666667,42.8
OGM,Onotonagon,-89.36666666666666,46.85
RCT,Reed City,-85.51666666666667,43.9
8D4,Sparta,-85.68333333333334,43.13333333333333
SBU,Blue Earth,-94.1,43.6
CHU,Caledonia,-91.5,43.6
AOV,Ava,-92.68333333333334,36.96666666666667
75K,Bethany,-94.0,40.28333333333333
PLK,Branson/Taney,-93.23333333333333,36.63333333333333
MO8,Brookfield,-93.01666666666667,39.766666666666666
TVB,Cabool,-92.08333333333333,37.13333333333333
CHQ,Charleston,-89.36666666666666,36.85
CHT,Chillicothe,-93.5,39.78333333333333
UBX,Cuba,-91.43333333333334,38.06666666666667
DXE,Dexter,-89.93333333333334,36.78333333333333
FES,Festus,-90.38333333333334,38.2
FTT,Fulton,-92.0,38.833333333333336
HIG,Higginsville,-93.68333333333334,39.06666666666667
WNA,Kansas City/Awc,-94.6,39.11666666666667
MWI,Kansas City/Usda,-94.6,39.11666666666667
LLU,Lamar,-94.31666666666666,37.483333333333334
MNF,Mountain View,-91.71666666666667,37.0
EIW,New Madrid,-89.6,36.53333333333333
K33,Salem,-91.6,37.61666666666667
TRX,Trenton,-93.58333333333333,40.083333333333336
SLJ,Camp Shelby,-89.18333333333334,31.166666666666668
UBS,Columbus/Lowndes,-88.38333333333334,33.46666666666667
OSX,Kosciusko,-89.55,33.083333333333336
LMS,Louisville,-89.06666666666666,33.15
MMS,Marks,-90.28333333333333,34.233333333333334
NJW,Meridian/William,-88.83333333333333,32.8
MPE,Philadelphia,-89.13333333333334,32.8
MJD,Picayune,-89.65,30.483333333333334
2R0,Waynesboro,-88.63333333333334,31.65
3U3,Anaconda,-112.86666666666666,46.15
00F,Brodus,-105.45,45.46666666666667
LTY,Chester,-111.0,48.516666666666666
CII,Choteau,-112.16666666666667,47.833333333333336
S01,Conrad,-111.98333333333333,48.166666666666664
38S,Deer Lodge,-112.76666666666667,46.38333333333333
M26,Drummond,-113.2,46.61666666666667
79S,Fort Benton,-110.63333333333334,47.85
HWQ,Harlowton/Wheatl,-109.85,46.45
RED,Red Lodge,-109.26666666666667,45.18333333333333
7S0,Ronan,-114.1,47.56666666666667
SBX,Shelby,-111.86666666666666,48.53333333333333
THM,Thompson Falls A,-115.28333333333333,47.56666666666667
9S5,Three Forks,-111.56666666666666,45.88333333333333
NIS,Cherry Point,-76.86666666666666,34.88333333333333
ZEF,Elkin,-80.78333333333333,36.28333333333333
14A,Mooresville,-80.9,35.61666666666667
PMZ,Plymouth,-76.76666666666667,35.81666666666667
7A8,Spruce Pine,-82.0,35.95
MCZ,Williamston,-77.18333333333334,35.86666666666667
ASY,Asley,-99.35,46.016666666666666
HBC,Mohall,-101.53333333333333,48.766666666666666
PMB,Pembina,-97.23333333333333,48.95
RBE,Bassett,-99.56666666666666,42.56666666666667
CSB,Cambridge,-100.16666666666667,40.3
CNP,Chappell,-102.46666666666667,41.083333333333336
CEK,Crete,-96.93333333333334,40.61666666666667
FBY,Fairbury,-97.16666666666667,40.18333333333333
FMZ,Fairmont,-97.56666666666666,40.583333333333336
GTE,Gothenburg,-100.15,40.93333333333333
GGF,Grant,-101.73333333333333,40.86666666666667
OKS,Oshkosh,-102.35,41.4
SCB,Scribner,-96.63333333333334,41.61666666666667
SWT,Seward,-97.11666666666666,40.983333333333334
9V2,Trenton,-101.03333333333333,40.18333333333333
CNH,Claremont,-72.36666666666666,43.36666666666667
ERR,Errol,-71.16666666666667,44.8
7B3,Hampton,-70.83333333333333,42.96666666666667
N33,Dover,-74.53333333333333,40.95
N51,Readington,-74.73333333333333,40.583333333333336
N73,Vincentown,-74.75,39.9
E14,Espanola,-106.05,36.03333333333333
FSU,Fort Sumner,-104.21666666666667,34.483333333333334
PRZ,Portales,-103.41666666666667,34.15
N24,Questa,-105.6,36.8
SHA,Truth Or Consequ,-106.96666666666667,32.983333333333334
FLX,Fallon,-118.75,39.5
GAB,Gabbs,-117.96666666666667,38.916666666666664
XTA,Groom Lake,-115.81666666666666,37.233333333333334
67L,Mesquite,-114.05,36.833333333333336
SPZ,Silver Springs,-119.25,39.4
LWL,Wells,-114.91666666666667,41.11666666666667
O43,Yerington,-119.15,39.0
VUY,Bohemia/Nws Erh,-73.11666666666666,40.766666666666666
N89,Ellenville,-74.38333333333334,41.733333333333334
HTF,Hornell,-77.68333333333334,42.38333333333333
20N,Kingston/Ulster,-73.96666666666667,41.983333333333334
LKP,Lake Placid,-73.96666666666667,44.266666666666666
BQR,Lancaster,-78.61666666666666,42.916666666666664
LGI,Nam Forecast Poi,-70.0,40.0
ZWY,Nyc/Fir,-73.98333333333333,40.766666666666666
JRA,Nyc/West 30Th,-74.0,40.75
N66,Oneonta,-75.06666666666666,42.516666666666666
0G7,Seneca Falls,-76.78333333333333,42.88333333333333
XNT,Springville,-78.65,42.52
1G0,Bowling Green,-83.63333333333334,41.38333333333333
17G,Bucyrus,-82.96666666666667,40.78333333333333
TSO,Carrollton,-81.08333333333333,40.56666666666667
CQA,Celina,-84.56666666666666,40.483333333333334
HTW,Chesapeake,-82.5,38.416666666666664
CYO,Circleville,-82.98333333333333,39.516666666666666
I40,Coshocton,-81.85,40.31666666666667
FZI,Fostoria,-83.4,41.18333333333333
S24,Fremont,-83.03333333333333,41.3
GQQ,Galion,-82.71666666666667,40.75
GAS,Gallipolis,-82.16666666666667,38.833333333333336
GEO,Georgetown,-83.88333333333334,38.88333333333333
HOC,Hillsboro,-83.53333333333333,39.18333333333333
I43,Jackson,-82.58333333333333,38.983333333333334
10G,Millersburg,-81.95,40.53333333333333
SKY,Sandusky,-82.65,41.43333333333333
SCA,Sidney,-84.15,40.233333333333334
16G,Tiffin,-83.21666666666667,41.1
I74,Urbana,-83.75,40.13333333333333
EOP,Waverly,-82.93333333333334,39.166666666666664
AMT,West Union,-83.56666666666666,38.85
I66,Wilmington/Clint,-83.86666666666666,39.5
BFK,Buffalo,-99.61666666666666,36.86666666666667
CKA,Cherokee,-98.11666666666666,36.75
F10,Henryetta,-96.01666666666667,35.4
MIO,Miami,-94.88333333333334,36.916666666666664
MDF,Mooreland,-99.2,36.483333333333334
HAX,Muskogee/Hatbox,-95.41666666666667,35.75
SUD,Stroud,-96.66666666666667,35.78333333333333
TUR,Tulsa/Abrfc,-95.9,36.2
S03,Ashland,-122.66666666666667,42.18333333333333
3S4,Cave Junction,-123.68333333333334,42.1
77S,Creswell,-123.0,43.93333333333333
JSY,Joseph,-117.25,45.35
9S9,Lexington,-119.68333333333334,45.45
AXQ,Clarion,-79.43333333333334,41.233333333333334
VVS,Connellsville,-79.65,39.96666666666667
8G2,Corry,-79.63333333333334,41.9
8N8,Danville,-76.65,40.95
N43,Easton,-75.25,40.75
FWQ,Monongahela,-79.83333333333333,40.21666666666667
ZER,Pottsville,-76.36666666666666,40.7
FLF,Rock Springs,-77.86666666666666,40.78333333333333
N79,Shamokin,-76.55,40.833333333333336
WAY,Waynesburg,-80.13333333333334,39.9
WBW,Wilkes-Barre/Val,-75.85,41.3
PJC,Zelienople,-80.16666666666667,40.8
PHH,Andrews,-79.53333333333333,33.45
DLC,Dillon,-79.36666666666666,34.45
S19,Mc Cormick,-82.26666666666667,33.9
PYG,Pageland,-80.35,34.75
9D2,Buffalo/Harding,-103.53333333333333,45.583333333333336
7G9,Canton,-96.56666666666666,43.31666666666667
4P3,Flandreau,-96.6,44.0
9D0,Highmore,-99.45,44.53333333333333
SUO,Rosebud,-100.86666666666666,43.266666666666666
GHM,Centerville,-87.45,35.833333333333336
EOD,Clarksville/Fort,-87.48333333333333,36.56666666666667
FGU,Collegedale,-85.01666666666667,35.05
APT,Jasper,-85.58333333333333,35.06666666666667
6A4,Mountain City,-81.83333333333333,36.416666666666664
RVN,Rogersville,-82.88333333333334,36.45
UOS,Sewanee,-85.9,35.2
TGC,Trenton,-88.85,35.93333333333333
AYX,Tullahoma/Arnold,-86.08333333333333,35.4
TDW,Amarillo/Tradewi,-101.83333333333333,35.166666666666664
ATA,Atlanta,-94.2,33.1
HPY,Baytown,-94.95,29.783333333333335
NGT,Berclair,-97.61666666666666,28.616666666666667
BFE,Brownfield,-102.2,33.166666666666664
NGW,Corpus Christi/C,-97.43333333333334,27.7
NVT,Corpus Christi/W,-97.31666666666666,27.633333333333333
NWL,Corpus Christi/W,-97.31666666666666,27.633333333333333
EYQ,Cypress,-95.63333333333334,29.933333333333334
49T,Dallas/Cbd Verti,-96.8,32.766666666666666
LLN,Levelland,-120.36666666666666,33.55
LIU,Littlefield,-102.38333333333334,33.916666666666664
3E0,Miami,-100.6,35.71666666666667
ONY,Olney,-98.81666666666666,33.35
RFG,Refugio,-97.31666666666666,28.3
RCK,Rockdale,-96.98333333333333,30.633333333333333
SPN,San Antonio/Medi,-98.58333333333333,29.5
81R,San Saba,-98.71666666666667,31.233333333333334
SEQ,Seguin,-97.91666666666667,29.566666666666666
SWI,Sherman,-96.58333333333333,33.61666666666667
T69,Sinton,-97.55,28.033333333333335
VHN,Van Horn,-104.78333333333333,31.05
WEA,Weatherford,-97.68333333333334,32.75
U52,Beaver,-112.68333333333334,38.233333333333334
BTF,Bountiful,-111.93333333333334,40.86666666666667
U69,Duchesne,-110.38333333333334,40.2
FOM,Fillmore,-112.36666666666666,38.96666666666667
U34,Green River,-110.23333333333333,38.96666666666667
U96,Halls Crossing,-110.56666666666666,37.45
KNB,Kanab,-112.53333333333333,37.016666666666666
41U,Manti,-111.61666666666666,39.333333333333336
U64,Monticello,-109.33333333333333,37.93333333333333
U14,Nephi,-111.86666666666666,39.733333333333334
U55,Panguitch,-112.4,37.85
RIF,Richfield,-112.1,38.72
NDY,Dahlgren,-77.03333333333333,38.333333333333336
APH,Fort Ap Hill,-77.31666666666666,38.06666666666667
GDY,Grundy,-82.13333333333334,37.233333333333334
4V8,West Dover,-72.86666666666666,42.93333333333333
S50,Auburn,-122.23333333333333,47.333333333333336
4W6,Blaine,-122.73333333333333,48.983333333333334
S10,Chelan,-119.95,47.86666666666667
NRA,Coupeville,-122.63333333333334,48.18333333333333
ESW,Easton,-121.18333333333334,47.25
EBY,Neah Bay,-124.6,48.36666666666667
S40,Prosser,-119.8,46.21666666666667
2S8,Wilbur,-118.75,47.75
FCT,Yakima/Vagabond,-120.45,46.666666666666664
AHH,Amery,-92.38333333333334,45.28333333333333
BDJ,Boulder Junction,-89.65,46.13333333333333
GTG,Grantsburg,-92.66666666666667,45.8
HXF,Hartford,-88.38333333333334,43.35
HBW,Hillsboro,-90.33333333333333,43.65
DAF,Necedah,-90.08333333333333,44.03333333333333
VIQ,Neillsville,-90.51666666666667,44.55
SSQ,Shell Lake,-91.91666666666667,45.733333333333334
Y72,Tomah,-90.48333333333333,43.983333333333334
4G7,Fairmont,-80.16666666666667,39.45
MPG,Moundsville,-80.73333333333333,39.88333333333333
I18,Ravenswood,-81.81666666666666,38.93333333333333
USW,Spencer,-81.35,38.81666666666667
SXL,Summersville,-80.86666666666666,38.233333333333334
EBD,Williamson,-82.11666666666666,37.68333333333333
HAD,Casper/Harford,-106.31666666666666,42.916666666666664
THP,Thermopolis,-108.21666666666667,43.666666666666664
QRC,King Salmon Afs,-156.63,58.68
YMA,Yuma,-102.72,40.1
QT8,Phi Oil Platf,-92.43,27.53
QT9,Phi Oil Platf,-90.63,27.78
QAH,Aberdeen Prv Gnd,-76.56,39.5
MHZ,Magnolia,-90.1,32.43
QPR,Powder River,-104.87,45.53
QMG,Mcgregor Range,-106.15,32.04
QNR,Rota Naval Stati,-6.33,36.63
QAA,Hill 494 Tac210,11.83,49.28
QAB,Uebungsdorf,11.9,49.23
QAC,Bromberg,11.72,49.32
QAK,Sennelager,8.75,51.92
QAO,Hanau Aaf,8.97,50.17
QII,Grafenwoehr Aaf,11.95,49.7
QKT,Schweinfurt 7Ws,10.17,50.05
QKW,Seigenburg Range,11.8,48.75
QLB,Wurzburg Leightn,9.97,49.78
QQL,Grafenwohr,11.62,49.67
QUB,Grafenwohr,11.68,49.68
QCY,Raf Benson,-1.08,51.62
QOF,Fairford,-1.78,51.68
QDA,Akrotiri,32.97,34.58
QLA,Ge Maine Team Za,15.35,44.1
QDO,Helidat Farke,19.88,41.32
QLH,Camp Harmon Tuzl,18.77,44.47
QLX,Camp Hampton,18.32,44.95
QKO,Sarejevo Butimir,18.43,43.87
QKP,Det 7 Guard Base,17.92,44.3
QKU,Camp Zenica,17.92,44.22
QLU,Rmws64 Mt Vis,18.85,44.43
QOP,Lapiina,17.72,43.13
QQM,Camp Mcgovern,18.68,44.88
QUA,Rajilovak,18.3,43.87
QUK,Camp Bondsteel,21.03,42.57
QLC,Kosovska,21.57,42.57
QOO,Camp Monteith,21.3,42.28
QND,Camp Nothing Hil,43.08,43.08
QHD,Burgas,27.52,42.57
QIH,Chievres,3.83,50.57
QKB,Taszar Usareur-F,17.92,46.4
QKH,Kaposjulak,17.82,46.38
QKM,Finderup,9.3,56.42
QKQ,Brunsumm,5.98,50.93
QLE,Lajes Ab,-27.1,38.77
QBB,Istres Tal Site,4.92,43.52
QQQ,Moron Ab,-5.62,37.17
QNC,Souda Bay Nas,24.15,35.53
QNS,Sigonella Nas,14.93,37.4
QNN,Capodicino Nemod,14.3,40.88
QLQ,Naples,14.28,40.85
QHJ,Aviano Ab,12.6,46.0
QHK,Aviano Ab,12.6,46.0
QNT,Keflavik Nemod,-22.6,63.98
QUH,Skopje,21.63,41.97
QUZ,Al Kharji,47.93,24.22
QAS,Eskan Village,46.85,24.57
QIR,Al Udeid,51.32,25.12
QGV,Ali Al Salem,47.52,29.33
QWM,Camp Udari,47.43,29.7
QAD,Diwaniyah,44.92,31.97
QAE,Al Musayyib Fob,44.45,32.79
QAJ,Al Asad     Oraa,42.42,33.77
QAQ,Al Taji     Orti,44.25,33.52
QBJ,Bayji,43.47,34.97
QCO,Qayyarah W  Orqw,43.12,35.77
QCQ,Al Kut Delta Fob,45.77,32.47
QEZ,Al Taqaddum Orat,43.6,33.32
QLV,Base Bernstein,44.47,34.92
QMA,Al Fallujah,43.87,33.32
QNL,Erbil,43.57,36.11
QPV,Camp Ramadi,43.25,33.42
QSL,Al Sahra    Orsh,43.53,34.67
QTO,Balad       Orbd,44.37,33.95
QTU,Mosul       Orbm,43.15,36.29
QTX,Kirkuk      Orkk,44.35,35.47
QVO,Al Qaim     Oraq,41.17,34.27
QXJ,Tallil      Ortl,46.07,30.95
QAX,Camp Victory,44.25,33.29
QCT,Ar Ramadi,43.27,33.43
QPC,Husaybah,40.98,34.4
QSE,Mosul North,43.12,36.22
QXN,Najaf,44.4,31.98
QBS,Basrah,47.77,30.57
QXF,Fob Cobra,45.13,34.22
QOL,Fob War Horse,44.6,33.75
QXR,Fob Gary Owen,47.07,31.8
QNY,Camp Ramadi,43.25,33.42
QA7,Tarin Kowt,65.84,32.6
QCC,Asadabad Fob,71.13,34.85
QCJ,Waza Khwa,68.34,32.2
QD9,Salerno,69.97,33.36
QDM,Orgun E,69.15,32.93
QIU,Cop Aryan,68.03,33.11
QKA,Kandahar Ab,65.83,31.5
QLT,Fob Lagman,66.9,32.13
QMH,Maimaneh,64.75,35.92
QOX,Gardez,69.22,33.6
QPA,Cop Payne,63.9,30.5
QRY,Ghazni,68.4,33.5
QSR,Sharana,68.83,33.13
QSV,Fob Shukvani,64.8,32.1
QSD,Fob Wolverine,67.03,31.95
QWL,Fob Wilson,65.43,31.58
QA4,Fob Shindand,62.25,33.4
QAR,Camp Arena,62.22,34.2
QAZ,Agadez,7.98,16.98
QYU,Fob Stone,62.22,34.11
QQN,Qal-E-Naw,63.12,34.97
QTD,Fob Todd,63.3,35.6
QSP,Camp Spann,66.97,36.65
QML,Camp Marmal,67.2,36.7
QLY,Fob Kunduz,68.9,36.67
QKG,Khelegay,68.8,35.88
QD2,Panjshir,69.45,35.25
QVE,Naray Rmws,71.5,35.25
QDP,Fob Kutschbach,69.65,34.85
QQR,Fob Kalagush,70.37,34.95
QQS,Camp Airborne Hl,68.87,34.38
QOW,Fob Torkham,71.05,34.11
QM1,Methar Lam Prt,70.2,34.67
QLD,Cop Cherokee,68.9,33.65
QCN,Fob Connolly,70.17,34.25
QBR,Herrera Hlz,69.7,33.92
QB6,Cop Wilderness,69.4,33.36
QC3,Fob Warrior,67.63,32.72
QPD,Fob Frontenac,65.83,31.87
QSB,Fob Spin Buldak,66.4,31.02
QDX,Fob Ramrod,64.95,31.63
QYK,Fob Tillman,69.45,32.92
QYL,Fob Baylough,66.8,32.65
QCK,Fob Chamkani,69.81,33.79
QWR,Vssa Warrior,67.63,32.72
QRU,Fob Rushmore,68.8,33.17
QSQ,Fob Sabit Qadam,64.5,32.45
QGL,Seeb/Muscat,58.28,23.58
QIP,Masirah,58.88,20.67
QTH,Thumrait,54.02,17.67
QJL,Thumrait,54.02,17.67
QGS,Ashabad,58.38,37.97
QHT,Bishkek Manas,74.48,43.07
QJQ,Jacobabad,68.45,28.28
QNB,Bahrain (Npmof),50.6,26.27
QSC,Karsi,65.8,38.86
QDD,Dikhil,42.37,11.12
QEH,Jinburyyong Rws,128.53,38.2
QEP,Gwangjuup Rws,127.3,37.38
QET,Yeongju Rws,128.55,36.86
QFA,Camp Stanley,127.1,37.72
QFS,Usag-Walker,128.58,35.83
QFW,Hongcheon,127.88,37.68
QEA,Edwin Andrews Ab,122.07,6.93
QVA,Tacloban,125.03,11.23
QTA,Tacloban,125.03,11.23
QGU,Guiuan,125.75,11.03
QUD,Entebbe,32.45,0.07
QEB,Embakasi,36.92,-1.3
QLP,Laikapia Air Bas,36.86,-0.67
QKV,Koure Village,2.6,13.33
QB7,S Jose D Guavia,-72.62,2.57
QB9,Tres Esquinas,-75.22,0.75
QYV,Marandua,-68.67,5.52
